order_id,customer_id,order_date,payment_method,marketing_channel,total_amount
549,1485,2023-02-01,PayPal,Email,274.16
550,1715,2023-10-28,PayPal,Social Media,455.56
551,352,2023-08-23,PayPal,Social Media,356.48
552,301,2023-08-29,Card,Paid Ads,20.11
553,160,2024-11-26,Bank Transfer,Referral,195.44
554,125,2023-08-12,PayPal,Organic,29.2
555,44,2024-06-27,PayPal,Organic,101.95
556,711,2024-05-09,Card,Paid Ads,362.68
557,1506,2024-12-21,Bank Transfer,Paid Ads,461.34
558,411,2024-02-21,Card,Social Media,425.72
559,541,2023-02-21,Bank Transfer,Referral,134.97
560,418,2023-07-20,Bank Transfer,Referral,31.99
561,1898,2024-11-11,PayPal,Paid Ads,58.45
562,1176,2023-03-17,PayPal,Social Media,315.52
563,461,2023-06-05,Card,Social Media,298.34
564,977,2024-04-03,Bank Transfer,Organic,82.06
565,1239,2023-08-06,Bank Transfer,Organic,313.17
566,1565,2023-02-15,Card,Paid Ads,383.82
567,588,2023-06-16,Bank Transfer,Email,344.09
568,1482,2023-05-05,Bank Transfer,Referral,104.43
569,194,2023-01-15,Card,Email,385.21
570,425,2023-08-19,PayPal,Email,468.23
571,1591,2024-04-04,Bank Transfer,Social Media,305.62
572,1457,2023-11-04,Card,Email,485.26
573,227,2024-11-03,PayPal,Paid Ads,400.14
574,1029,2023-07-07,PayPal,Referral,124.11
575,1115,2024-12-30,PayPal,Referral,159.16
576,1260,2024-09-07,Bank Transfer,Organic,202.73
577,1821,2023-10-27,PayPal,Organic,295.13
578,1650,2024-02-01,Bank Transfer,Email,102.55
579,356,2024-12-16,Card,Email,135.28
580,458,2023-06-08,Bank Transfer,Email,477.06
581,1195,2024-12-08,PayPal,Referral,280.6
582,1636,2024-01-05,Card,Organic,102.63
583,284,2024-02-19,Card,Referral,272.83
584,439,2024-04-05,Card,Organic,353.45
585,1671,2024-03-07,Bank Transfer,Email,302.47
586,890,2023-02-14,Bank Transfer,Paid Ads,60.35
587,1638,2023-01-09,PayPal,Email,328.19
588,182,2024-01-15,Card,Referral,479.57
589,1518,2023-01-13,Card,Social Media,306.14
590,1571,2024-06-13,Bank Transfer,Referral,339.94
591,1575,2024-03-26,Bank Transfer,Organic,30.8
592,1109,2023-09-16,Card,Referral,111.85
593,1488,2023-01-09,PayPal,Referral,388.34
594,73,2024-10-29,Card,Email,467.46
595,488,2024-08-30,Card,Social Media,335.95
596,556,2024-11-22,Bank Transfer,Referral,77.72
597,1190,2023-11-21,PayPal,Email,262.1
598,263,2024-06-18,PayPal,Paid Ads,89.36
599,1265,2023-08-10,Card,Referral,355.46
600,1245,2024-05-04,PayPal,Social Media,323.55
601,747,2024-10-04,Bank Transfer,Paid Ads,462.49
602,708,2024-06-09,PayPal,Referral,228.16
603,553,2023-08-24,PayPal,Email,326.82
604,1032,2024-09-30,PayPal,Paid Ads,355.87
605,1976,2024-08-19,Card,Referral,414.4
606,477,2023-10-01,PayPal,Paid Ads,183.86
607,638,2023-07-23,PayPal,Organic,40.92
608,836,2023-06-12,PayPal,Social Media,354.4
609,256,2024-08-24,Card,Email,83.96
610,682,2024-03-26,PayPal,Email,329.96
611,823,2023-10-11,Card,Social Media,52.15
612,690,2023-12-12,Bank Transfer,Paid Ads,210.23
613,1099,2023-05-13,PayPal,Referral,167.36
614,1537,2023-09-14,Bank Transfer,Paid Ads,378.87
615,103,2023-05-09,Card,Referral,118.58
616,163,2023-11-17,Card,Referral,276.18
617,1339,2024-09-18,PayPal,Email,374.51
618,1550,2023-03-29,Bank Transfer,Organic,205.75
619,452,2023-02-15,Bank Transfer,Email,354.55
620,103,2023-03-01,Bank Transfer,Paid Ads,327.32
621,1780,2024-12-19,Bank Transfer,Email,444.06
622,305,2024-07-03,PayPal,Email,209.79
623,603,2024-11-21,Card,Paid Ads,57.47
624,639,2023-07-04,Card,Email,357.29
625,1099,2024-05-18,Bank Transfer,Email,266.36
626,948,2023-08-02,PayPal,Organic,374.31
627,947,2023-03-03,Card,Social Media,492.62
628,1559,2023-11-10,PayPal,Email,83.35
629,142,2023-02-26,Card,Organic,222.9
630,727,2024-11-09,Bank Transfer,Organic,427.7
631,119,2023-12-27,Card,Paid Ads,128.86
632,864,2023-03-04,PayPal,Email,275.09
633,1473,2024-06-05,Card,Paid Ads,39.65
634,48,2023-04-22,Bank Transfer,Paid Ads,264.11
635,1382,2023-10-30,Card,Referral,158.55
636,1625,2023-05-03,PayPal,Paid Ads,108.01
637,1121,2023-10-05,Bank Transfer,Email,182.05
638,781,2024-04-26,Card,Organic,242.37
639,1599,2023-03-13,Card,Email,447.15
640,1004,2023-07-11,PayPal,Paid Ads,174.27
641,903,2024-12-23,PayPal,Paid Ads,438.61
642,1276,2023-07-15,PayPal,Social Media,346.32
643,1849,2024-10-01,PayPal,Organic,28.88
644,896,2023-06-23,Bank Transfer,Email,181.51
645,1329,2024-12-13,Card,Social Media,43.56
646,1878,2023-03-16,PayPal,Paid Ads,424.19
647,541,2023-02-01,PayPal,Paid Ads,386.12
648,34,2023-02-01,PayPal,Referral,228.13
649,486,2023-10-15,Card,Social Media,361.25
650,1763,2024-10-24,Bank Transfer,Referral,86.85
651,700,2023-12-15,PayPal,Paid Ads,162.62
652,37,2024-09-09,Card,Organic,310.5
653,1292,2023-08-09,Card,Social Media,356.49
654,1328,2024-04-08,PayPal,Referral,399.07
655,949,2023-07-13,Bank Transfer,Organic,169.11
656,95,2024-11-25,Bank Transfer,Paid Ads,317.2
657,166,2023-11-07,Bank Transfer,Email,210.0
658,777,2024-10-25,Card,Organic,300.67
659,1177,2024-03-26,Bank Transfer,Social Media,403.14
660,679,2024-12-22,Card,Email,127.82
661,713,2023-07-16,Bank Transfer,Paid Ads,51.47
662,1628,2023-08-28,Card,Organic,194.04
663,525,2024-10-14,Bank Transfer,Referral,147.1
664,1101,2024-11-14,Bank Transfer,Referral,330.28
665,636,2024-08-15,PayPal,Social Media,302.09
666,283,2023-08-27,Bank Transfer,Organic,204.0
667,663,2024-12-27,PayPal,Social Media,66.69
668,872,2024-06-12,Bank Transfer,Referral,478.0
669,719,2024-07-13,Card,Paid Ads,150.9
670,1090,2023-06-12,Bank Transfer,Organic,360.23
671,1195,2024-05-20,PayPal,Email,344.62
672,14,2024-03-05,Card,Social Media,128.61
673,1428,2023-07-13,Bank Transfer,Paid Ads,219.92
674,495,2023-10-22,Card,Organic,189.0
675,1105,2023-05-15,Card,Paid Ads,155.48
676,1554,2024-10-09,Bank Transfer,Social Media,369.59
677,214,2024-09-22,PayPal,Paid Ads,366.6
678,1612,2024-12-04,Card,Social Media,280.49
679,1617,2023-10-14,PayPal,Paid Ads,329.35
680,1940,2023-08-06,Card,Email,439.87
681,1704,2023-04-29,Bank Transfer,Referral,275.42
682,898,2024-11-22,Bank Transfer,Paid Ads,474.39
683,944,2023-05-06,PayPal,Referral,282.55
684,1518,2024-04-03,Card,Social Media,305.18
685,958,2023-01-18,Card,Paid Ads,425.94
686,211,2024-12-22,Bank Transfer,Referral,187.68
687,1359,2024-11-17,Bank Transfer,Referral,187.35
688,160,2024-12-28,Bank Transfer,Organic,294.25
689,1225,2023-04-03,Card,Organic,94.07
690,571,2024-12-04,Card,Referral,80.08
691,914,2024-11-22,PayPal,Email,201.93
692,1193,2023-01-12,PayPal,Paid Ads,78.94
693,468,2023-07-08,PayPal,Social Media,239.47
694,766,2023-02-11,Card,Paid Ads,434.09
695,1507,2023-03-17,Card,Social Media,467.12
696,851,2024-07-25,Bank Transfer,Social Media,127.48
697,1063,2024-05-10,Bank Transfer,Organic,24.12
698,1262,2023-03-28,Card,Referral,293.27
699,442,2024-09-25,Card,Paid Ads,447.54
700,20,2023-01-18,Bank Transfer,Email,126.48
701,1409,2024-07-19,PayPal,Referral,231.35
702,850,2023-09-24,Card,Paid Ads,246.89
703,516,2023-10-19,PayPal,Email,259.84
704,1732,2023-01-07,Bank Transfer,Organic,170.45
705,1977,2024-04-17,Bank Transfer,Organic,157.78
706,469,2023-03-14,PayPal,Referral,142.33
707,1259,2023-04-19,Card,Organic,311.61
708,1368,2024-03-08,PayPal,Paid Ads,361.49
709,671,2023-12-03,Card,Paid Ads,184.34
710,776,2024-01-06,Card,Organic,273.67
711,1250,2024-05-26,Bank Transfer,Email,256.74
712,954,2024-11-26,PayPal,Social Media,130.75
713,763,2024-09-05,Card,Paid Ads,73.74
714,939,2023-10-26,PayPal,Paid Ads,47.88
715,897,2024-11-29,PayPal,Email,470.41
716,878,2024-12-22,Bank Transfer,Referral,435.19
717,1216,2023-01-19,Card,Organic,460.92
718,598,2024-05-14,PayPal,Email,216.67
719,1356,2024-05-18,PayPal,Paid Ads,455.27
720,1090,2024-08-20,PayPal,Social Media,458.58
721,323,2023-11-18,Bank Transfer,Paid Ads,208.61
722,171,2023-10-17,PayPal,Paid Ads,251.33
723,1707,2024-03-28,Bank Transfer,Email,171.99
724,922,2024-11-28,PayPal,Email,78.27
725,1407,2024-02-03,PayPal,Social Media,288.08
726,1593,2024-10-04,Card,Paid Ads,470.2
727,436,2024-07-01,Card,Referral,101.24
728,553,2024-04-09,PayPal,Referral,128.63
729,1560,2023-08-16,PayPal,Social Media,304.3
730,312,2023-01-20,PayPal,Social Media,52.49
731,1523,2023-11-30,Card,Email,232.29
732,1677,2023-10-24,PayPal,Paid Ads,322.35
733,1487,2023-07-24,PayPal,Paid Ads,238.75
734,200,2024-09-22,Card,Email,337.96
735,1979,2023-06-15,PayPal,Paid Ads,67.49
736,1156,2023-06-29,Card,Social Media,381.11
737,1376,2024-06-04,Card,Email,370.75
738,241,2024-08-06,PayPal,Paid Ads,358.86
739,1713,2023-08-21,Card,Organic,482.3
740,680,2024-02-10,PayPal,Paid Ads,151.3
741,401,2023-09-05,Card,Referral,83.67
742,37,2023-12-21,Bank Transfer,Social Media,374.27
743,1683,2024-04-29,Bank Transfer,Social Media,44.0
744,183,2023-08-24,Card,Social Media,107.29
745,1283,2024-10-01,Bank Transfer,Paid Ads,104.54
746,473,2023-04-12,Bank Transfer,Email,395.42
747,1458,2023-06-01,Card,Social Media,127.51
748,353,2023-01-07,Card,Organic,485.08
749,280,2023-05-23,Bank Transfer,Organic,298.77
750,1924,2023-03-29,Bank Transfer,Social Media,101.54
751,269,2023-07-25,Bank Transfer,Organic,220.65
752,1995,2023-12-18,Bank Transfer,Referral,50.77
753,965,2024-11-13,Card,Paid Ads,430.4
754,1821,2024-03-02,PayPal,Referral,287.3
755,1033,2023-06-06,Card,Referral,382.37
756,1141,2023-12-18,Bank Transfer,Paid Ads,440.07
757,1711,2024-01-29,Bank Transfer,Organic,491.03
758,175,2024-12-01,Bank Transfer,Email,430.53
759,713,2024-05-05,Card,Referral,426.61
760,1741,2024-06-22,Card,Email,148.05
761,710,2024-06-02,Bank Transfer,Social Media,336.05
762,269,2023-12-30,Bank Transfer,Referral,389.25
763,698,2024-12-20,Card,Social Media,479.29
764,1407,2024-12-24,Card,Email,54.36
765,622,2024-09-19,Card,Paid Ads,372.47
766,1488,2024-11-05,Bank Transfer,Organic,126.59
767,270,2023-08-14,Bank Transfer,Social Media,358.91
768,31,2023-08-07,Card,Email,172.58
769,1853,2023-08-14,PayPal,Referral,285.83
770,145,2024-03-20,PayPal,Social Media,258.55
771,1050,2023-02-11,PayPal,Social Media,219.99
772,549,2023-05-11,PayPal,Paid Ads,40.72
773,1413,2023-07-19,Bank Transfer,Social Media,189.76
774,1151,2023-08-18,Card,Email,204.63
775,1529,2023-03-21,PayPal,Social Media,314.79
776,1972,2024-05-23,Card,Email,258.07
777,1954,2023-10-22,Card,Organic,349.82
778,415,2023-12-26,Bank Transfer,Paid Ads,159.96
779,869,2023-07-07,Bank Transfer,Social Media,180.33
780,1725,2023-06-30,Card,Referral,236.81
781,1084,2023-01-20,Bank Transfer,Paid Ads,295.94
782,1262,2024-08-04,Bank Transfer,Social Media,211.99
783,1471,2023-09-14,Card,Organic,137.45
784,752,2024-01-09,PayPal,Social Media,194.55
785,1556,2023-06-02,Bank Transfer,Paid Ads,29.01
786,1610,2024-03-01,Bank Transfer,Email,298.15
787,1861,2024-01-26,PayPal,Social Media,141.7
788,728,2024-03-01,Bank Transfer,Paid Ads,39.76
789,1078,2023-09-05,PayPal,Referral,266.2
790,643,2023-05-25,PayPal,Email,144.75
791,18,2024-09-07,Bank Transfer,Social Media,433.2
792,956,2024-08-01,PayPal,Paid Ads,419.25
793,1194,2024-03-01,Card,Paid Ads,470.49
794,1514,2024-06-09,Card,Email,346.96
795,1829,2023-03-15,Card,Referral,393.73
796,455,2024-07-13,PayPal,Paid Ads,482.49
797,1192,2024-08-13,Bank Transfer,Organic,158.38
798,1970,2024-01-09,PayPal,Paid Ads,252.46
799,1242,2023-01-20,Bank Transfer,Paid Ads,293.86
800,1874,2024-07-02,PayPal,Paid Ads,309.93
801,9,2023-06-13,Bank Transfer,Email,35.37
802,511,2023-02-24,Bank Transfer,Email,309.77
803,1680,2024-05-17,Card,Social Media,360.19
804,1289,2024-06-04,Card,Paid Ads,343.9
805,1623,2023-06-28,Card,Paid Ads,148.92
806,46,2023-07-25,Bank Transfer,Email,420.91
807,1582,2024-11-30,Card,Paid Ads,159.21
808,1653,2023-01-25,PayPal,Organic,42.65
809,1416,2023-02-02,PayPal,Referral,439.01
810,1241,2023-10-12,Bank Transfer,Referral,48.36
811,1655,2024-07-12,PayPal,Paid Ads,132.47
812,1487,2023-01-15,Card,Organic,21.14
813,294,2023-04-15,Bank Transfer,Email,61.72
814,988,2024-02-02,Bank Transfer,Social Media,291.89
815,502,2023-03-10,Card,Referral,270.93
816,411,2023-09-26,Bank Transfer,Organic,59.82
817,93,2024-02-26,PayPal,Referral,345.74
818,1666,2023-06-02,Bank Transfer,Paid Ads,376.04
819,1974,2024-02-28,PayPal,Social Media,471.8
820,1260,2024-06-15,Bank Transfer,Social Media,293.96
821,765,2024-08-14,PayPal,Paid Ads,220.4
822,715,2024-09-02,Card,Paid Ads,331.33
823,365,2024-04-25,PayPal,Organic,341.2
824,766,2024-12-11,Card,Email,105.29
825,274,2023-07-12,PayPal,Referral,208.39
826,927,2023-05-06,Card,Paid Ads,129.3
827,1578,2024-08-31,Card,Organic,463.88
828,761,2024-06-24,Bank Transfer,Social Media,165.99
829,978,2023-02-06,Bank Transfer,Paid Ads,330.04
830,1786,2023-12-13,PayPal,Social Media,234.39
831,659,2024-12-01,PayPal,Paid Ads,53.75
832,1947,2024-09-25,Bank Transfer,Email,398.54
833,1277,2023-04-11,Card,Organic,460.35
834,1070,2023-02-27,Card,Referral,172.97
835,1317,2023-02-05,Card,Referral,225.28
836,1453,2023-01-31,Bank Transfer,Paid Ads,50.67
837,837,2024-06-23,Card,Referral,492.33
838,1685,2023-12-21,Bank Transfer,Referral,255.6
839,646,2024-05-20,Bank Transfer,Referral,350.06
840,40,2024-06-25,PayPal,Organic,177.33
841,727,2024-04-29,PayPal,Organic,119.95
842,149,2023-09-02,Card,Paid Ads,193.77
843,477,2023-10-01,PayPal,Email,205.8
844,1893,2024-07-20,PayPal,Paid Ads,490.44
845,104,2023-02-24,Card,Organic,143.76
846,898,2023-06-18,Card,Organic,299.34
847,834,2024-09-25,PayPal,Email,258.72
848,455,2023-07-19,PayPal,Organic,339.38
849,702,2024-03-09,PayPal,Email,284.94
850,104,2023-07-03,Bank Transfer,Social Media,276.9
851,266,2024-11-22,Card,Paid Ads,138.57
852,805,2024-07-11,Bank Transfer,Social Media,263.62
853,80,2024-12-15,Card,Paid Ads,121.1
854,349,2023-12-11,PayPal,Email,497.71
855,155,2023-11-03,PayPal,Social Media,445.51
856,768,2023-06-08,Bank Transfer,Social Media,254.99
857,1292,2023-05-15,Bank Transfer,Social Media,41.19
858,800,2024-05-11,PayPal,Paid Ads,144.24
859,1074,2023-09-30,Card,Social Media,464.07
860,1026,2024-02-04,Bank Transfer,Social Media,402.58
861,802,2024-04-11,Bank Transfer,Referral,177.67
862,898,2024-11-30,Bank Transfer,Referral,217.18
863,740,2023-10-07,Bank Transfer,Social Media,119.97
864,176,2023-05-31,Card,Social Media,209.69
865,1400,2023-04-29,Card,Social Media,24.36
866,132,2023-01-02,Bank Transfer,Referral,216.46
867,1558,2023-04-26,Bank Transfer,Email,365.96
868,1487,2024-10-08,Bank Transfer,Referral,94.29
869,696,2023-08-27,Card,Email,136.23
870,977,2023-04-23,Bank Transfer,Organic,155.13
871,908,2023-05-06,PayPal,Referral,439.9
872,939,2024-01-15,Bank Transfer,Social Media,40.31
873,452,2024-02-27,Bank Transfer,Paid Ads,340.72
874,512,2023-11-01,Card,Email,314.81
875,724,2024-04-01,Bank Transfer,Organic,80.92
876,1926,2023-12-16,PayPal,Paid Ads,177.28
877,76,2024-04-09,PayPal,Email,244.86
878,1525,2023-08-03,Card,Organic,146.06
879,1265,2024-12-30,Bank Transfer,Social Media,306.6
880,1118,2024-09-30,Bank Transfer,Social Media,76.86
881,1194,2024-10-16,PayPal,Paid Ads,170.06
882,859,2023-12-13,PayPal,Referral,244.83
883,1511,2023-01-22,PayPal,Paid Ads,467.53
884,1777,2024-08-07,Card,Paid Ads,134.65
885,831,2023-03-26,Bank Transfer,Social Media,324.2
886,339,2024-01-22,PayPal,Social Media,250.59
887,269,2023-12-12,Bank Transfer,Referral,458.79
888,1739,2024-09-25,PayPal,Paid Ads,355.4
889,567,2024-11-29,Card,Paid Ads,405.15
890,784,2024-02-05,Card,Email,290.51
891,775,2023-04-21,PayPal,Email,80.47
892,977,2024-03-18,Card,Social Media,181.25
893,486,2023-12-23,Bank Transfer,Referral,84.74
894,1603,2023-05-04,PayPal,Email,491.37
895,1776,2024-09-09,PayPal,Referral,351.39
896,1014,2024-12-19,Card,Paid Ads,265.09
897,1508,2023-07-06,PayPal,Organic,121.82
898,679,2024-08-13,PayPal,Social Media,235.02
899,708,2023-03-14,Bank Transfer,Organic,478.37
900,132,2023-08-16,PayPal,Email,407.52
901,333,2024-09-14,PayPal,Paid Ads,255.35
902,905,2024-12-08,Bank Transfer,Social Media,394.61
903,570,2024-03-22,PayPal,Referral,418.0
904,1718,2023-12-13,Card,Email,493.41
905,1556,2024-05-13,Card,Social Media,354.24
906,808,2023-03-19,PayPal,Referral,415.99
907,1618,2024-08-05,Card,Referral,420.1
908,1135,2023-02-07,Card,Email,451.77
909,1641,2023-07-07,Bank Transfer,Organic,146.52
910,111,2024-03-24,PayPal,Email,306.19
911,142,2024-02-21,PayPal,Organic,445.72
912,557,2024-08-16,Card,Referral,166.35
913,1067,2024-01-14,PayPal,Organic,74.01
914,1760,2024-11-14,PayPal,Social Media,99.3
915,945,2023-10-31,Bank Transfer,Social Media,363.66
916,302,2023-10-12,Card,Referral,240.89
917,1970,2024-12-25,Bank Transfer,Organic,176.5
918,817,2024-01-31,Card,Social Media,433.47
919,936,2023-12-21,Card,Social Media,127.35
920,800,2024-10-31,Bank Transfer,Email,84.02
921,918,2023-05-26,Card,Email,494.25
922,614,2024-05-06,Bank Transfer,Referral,95.75
923,965,2024-01-30,PayPal,Referral,76.91
924,1672,2023-02-18,Bank Transfer,Organic,498.81
925,580,2024-09-29,PayPal,Email,149.22
926,946,2024-04-05,PayPal,Social Media,412.65
927,344,2024-05-26,Bank Transfer,Referral,497.91
928,892,2024-10-25,Bank Transfer,Email,496.74
929,1825,2024-10-01,Card,Organic,155.17
930,458,2023-07-19,PayPal,Email,462.91
931,623,2023-11-03,Bank Transfer,Social Media,362.08
932,1850,2024-12-20,PayPal,Referral,72.57
933,463,2024-07-04,Card,Organic,486.63
934,1211,2023-04-16,PayPal,Social Media,99.84
935,626,2023-03-27,Card,Paid Ads,485.72
936,221,2024-04-11,Card,Organic,484.22
937,273,2024-02-28,Bank Transfer,Referral,118.36
938,1704,2024-12-26,Bank Transfer,Email,223.3
939,1116,2023-10-08,Bank Transfer,Referral,325.78
940,1193,2024-02-12,Card,Social Media,52.79
941,1448,2023-11-19,PayPal,Referral,170.08
942,588,2023-03-09,Card,Organic,447.34
943,1336,2023-08-14,Card,Social Media,399.84
944,1517,2023-06-20,Bank Transfer,Paid Ads,292.42
945,685,2024-08-28,PayPal,Paid Ads,187.3
946,1332,2024-08-11,Bank Transfer,Organic,47.21
947,1949,2023-07-09,PayPal,Organic,304.38
948,1006,2024-06-19,Card,Email,154.37
949,1013,2024-10-04,PayPal,Referral,415.88
950,371,2023-10-26,Bank Transfer,Referral,477.92
951,1856,2024-12-28,PayPal,Referral,46.66
952,1510,2023-09-29,PayPal,Paid Ads,282.87
953,418,2024-12-27,Bank Transfer,Paid Ads,325.88
954,1644,2024-02-16,Bank Transfer,Email,104.28
955,458,2023-06-30,Bank Transfer,Organic,160.15
956,132,2023-02-22,PayPal,Social Media,339.45
957,244,2023-08-04,PayPal,Organic,140.45
958,507,2023-07-22,Card,Social Media,166.29
959,1302,2023-03-12,Bank Transfer,Referral,373.24
960,477,2024-10-17,Bank Transfer,Organic,499.57
961,880,2024-01-13,PayPal,Referral,283.34
962,628,2024-04-02,Bank Transfer,Organic,62.61
963,1188,2024-02-16,Bank Transfer,Email,353.93
964,1590,2023-02-20,Bank Transfer,Referral,363.94
965,760,2024-03-13,Bank Transfer,Paid Ads,44.5
966,1470,2023-10-18,Card,Referral,256.74
967,1009,2024-09-17,Bank Transfer,Referral,471.83
968,1327,2023-08-01,Bank Transfer,Paid Ads,168.27
969,503,2023-03-08,Card,Paid Ads,260.48
970,318,2023-07-07,Bank Transfer,Paid Ads,51.24
971,1968,2023-12-23,Card,Email,276.23
972,1250,2023-10-14,Card,Referral,365.81
973,1164,2023-07-16,Card,Referral,397.01
974,165,2023-01-17,Bank Transfer,Referral,46.09
975,1180,2023-09-18,PayPal,Paid Ads,251.92
976,883,2023-10-16,Bank Transfer,Social Media,328.93
977,267,2024-11-24,PayPal,Social Media,476.97
978,531,2023-06-09,Card,Referral,305.01
979,1962,2023-11-19,Bank Transfer,Social Media,326.37
980,1599,2023-01-12,PayPal,Referral,459.4
981,1633,2024-11-06,Card,Paid Ads,305.25
982,579,2023-07-09,PayPal,Social Media,320.46
983,701,2024-10-26,Card,Paid Ads,82.01
984,1283,2023-06-05,Card,Referral,33.18
985,648,2024-08-14,Bank Transfer,Social Media,189.19
986,432,2023-05-07,Bank Transfer,Referral,369.21
987,1968,2023-05-16,Card,Referral,406.86
988,1927,2024-08-08,Bank Transfer,Organic,449.67
989,1222,2024-08-19,Card,Email,314.71
990,1268,2023-11-23,PayPal,Paid Ads,242.69
991,1057,2024-05-28,PayPal,Referral,347.33
992,80,2023-02-26,Bank Transfer,Social Media,481.65
993,750,2024-10-15,Card,Email,264.3
994,383,2024-03-11,PayPal,Referral,52.9
995,127,2024-10-21,PayPal,Paid Ads,169.62
996,1559,2024-07-29,Card,Paid Ads,293.32
997,832,2024-08-04,PayPal,Organic,490.37
998,930,2024-03-04,PayPal,Email,374.44
999,68,2024-12-15,Card,Organic,296.16
1000,1419,2024-10-13,PayPal,Social Media,89.19
1001,261,2023-09-30,PayPal,Referral,203.8
1002,898,2023-12-10,PayPal,Paid Ads,94.7
1003,1751,2023-03-19,Card,Paid Ads,387.87
1004,245,2024-10-15,Bank Transfer,Referral,484.13
1005,1512,2023-10-08,Card,Paid Ads,64.74
1006,367,2023-08-12,Bank Transfer,Email,237.3
1007,1499,2023-10-06,Card,Email,455.37
1008,591,2023-06-17,Card,Organic,472.85
1009,1806,2023-09-28,Bank Transfer,Social Media,134.21
1010,1070,2023-12-10,PayPal,Organic,66.22
1011,1532,2023-01-07,PayPal,Email,153.24
1012,862,2023-09-03,Bank Transfer,Referral,175.27
1013,65,2023-02-09,Bank Transfer,Organic,278.48
1014,1513,2023-01-26,Card,Paid Ads,451.44
1015,1485,2024-01-16,Card,Paid Ads,184.32
1016,1878,2023-06-27,Card,Organic,113.9
1017,153,2024-12-04,PayPal,Email,285.73
1018,782,2024-01-17,PayPal,Organic,376.85
1019,1599,2023-11-28,Bank Transfer,Email,259.85
1020,130,2024-12-05,PayPal,Referral,160.83
1021,156,2023-11-08,Card,Email,287.45
1022,385,2024-03-09,Card,Email,325.2
1023,765,2023-10-13,PayPal,Social Media,340.37
1024,1795,2024-08-14,PayPal,Referral,495.88
1025,345,2024-07-20,Bank Transfer,Paid Ads,330.22
1026,1357,2024-04-28,Bank Transfer,Paid Ads,226.05
1027,862,2023-10-04,PayPal,Referral,233.74
1028,1090,2023-10-27,Bank Transfer,Organic,27.89
1029,1192,2024-03-07,Card,Social Media,414.64
